CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
C1925,Unknown,Female,29.0,Chennai,,2025-12-20,5256.426406395398,5.0,nan,,Canada,,1
1925,Neha,Unknown,38.0,Ahmedabad,,,3780.949951829385,5.0,nan,9784753492,Australia,,1
C1927,Simran,Male,43.0,Delhi,,,3081.98,4.0,user1926@mail.com,,Canada,,0
1931,Ankit,Male,44.0,Unknown,2024-09-07,,1202.2490181865044,5.0,nan,,Nan,,1
1933,Pooja,Male,46.0,Pune,,,1884.2694908663689,5.0,nan,,Australia,,1
C1934,Ankit,Female,47.0,Bangalore,,2022-08-07,2264.469739107943,3.0,nan,,Nan,,1
1935,Kiran,Female,40.0,Kolkata,2022-05-02,,2785.978624726403,4.0,nan,,India,,1
1936,Unknown,Female,40.0,Delhi,,2023-02-19,5272.227720418929,5.0,nan,9714081994,India,,1
C1937,Kiran,Male,45.0,Unknown,2021-03-19,,1122.91,5.0,nan,,USA,,0
1937,Rahul,Female,47.0,Hyderabad,2022-12-07,,2765.97112806509,5.0,nan,,Canada,,1
1938,Unknown,Female,46.0,Unknown,2020-10-16,,2302.954428215698,5.0,nan,,Nan,,1
C1940,Ankit,Male,38.0,Pune,,,2547.48,3.0,user1939@mail.com,9215444853,USA,,0
1940,Ankit,Female,41.0,Kolkata,,,2946.716027349192,5.0,nan,,Canada,,1
1942,Rahul,Male,39.0,Delhi,,,621.2859833691666,5.0,user1941@mail.com,9896015523,USA,,1
1943,Kiran,Female,41.0,Bangalore,,2022-05-01,5561.721148135506,2.0,nan,,India,,1
C1944,Unknown,Male,46.0,Pune,2024-11-18,,2766.36,5.0,nan,9635609823,Canada,,0
1945,Kiran,Female,45.0,Chennai,,2023-10-13,5048.18697653773,5.0,nan,,India,,1
1946,Neha,Male,40.0,Ahmedabad,2023-12-27,,1859.0540567020792,3.0,nan,,Australia,,1
C1949,Sneha,Unknown,43.0,Pune,,,3817.5883850973937,5.0,nan,,Nan,,1
1950,Sneha,Female,22.0,Pune,,2024-10-17,1578.16,5.0,nan,,Australia,,0
1951,Simran,Male,37.0,Unknown,2025-07-17,2022-01-16,479.8180756768536,1.0,user1950@mail.com,,USA,-1278.0,1
1951,Unknown,Unknown,40.0,Chennai,2024-03-27,,2928.0312472315272,5.0,nan,,Nan,,1
1953,Rahul,Unknown,45.0,Chennai,2024-08-09,2024-02-01,5484.6763079654775,5.0,nan,,UK,-190.0,1
1954,Kiran,Male,38.0,Chennai,,2023-10-21,5748.341632350537,5.0,nan,9287421582,Canada,,1
1955,Amit,Female,44.0,Pune,,2023-02-20,1980.6620081868498,5.0,nan,,UK,,1
1956,Ravi,Male,30.0,Ahmedabad,2021-05-07,,1466.8197155095238,5.0,nan,,India,,1
1956,Kiran,Male,22.0,Mumbai,2025-03-06,,5191.695760947396,3.0,user1956@mail.com,9426270820,UK,,1
1957,Kiran,Male,43.0,Mumbai,2020-11-10,,1875.3017747755687,5.0,nan,9548003749,India,,1
1959,Ravi,Female,47.0,Pune,2020-12-17,,846.9448163795548,5.0,nan,9698107972,Australia,,1
C1961,Ravi,Female,40.0,Ahmedabad,2020-11-10,,2198.154324892032,5.0,nan,,India,,1
1961,Amit,Female,43.0,Kolkata,2021-10-13,2025-06-29,4385.340121299077,5.0,nan,,UK,1355.0,1
C1963,Unknown,Female,23.0,Hyderabad,2022-01-20,,2076.1958507393515,5.0,nan,,Australia,,1
1965,Sneha,Male,31.0,Mumbai,,,565.1666450065024,5.0,nan,9303062858,Australia,,1
1966,Priya,Female,45.0,Delhi,,,3146.5845926920333,5.0,nan,,India,,1
1966,Simran,Male,45.0,Kolkata,2024-05-28,,1121.62,4.0,nan,9288011731,Nan,,0
1968,Rahul,Female,38.0,Hyderabad,,2025-10-05,658.07,5.0,nan,,UK,,0
1969,Sneha,Unknown,44.0,Delhi,2020-12-24,2022-06-21,4166.840072621136,5.0,nan,,Canada,544.0,1
1971,Priya,Female,47.0,Mumbai,,,2920.0074551196763,4.0,nan,9708604174,UK,,1
1972,Ankit,Male,47.0,Mumbai,,2021-09-30,444.01069048631484,4.0,nan,,India,,1
C1974,Priya,Male,41.0,Pune,,,3813.0775765055523,5.0,nan,,India,,1
C1975,Pooja,Male,61.0,Chennai,,,3331.008017928642,5.0,nan,,USA,,1
1977,Simran,Female,43.0,Chennai,2025-07-06,2025-10-18,2997.6331154193285,5.0,nan,9520211782,Canada,104.0,1
1979,Ankit,Female,56.0,Delhi,,,195.19519166660803,5.0,nan,,USA,,1
C1980,Simran,Male,47.0,Mumbai,2022-05-31,2020-11-07,1367.3404392917125,5.0,user1979@mail.com,,Canada,-570.0,1
C1983,Kiran,Unknown,39.0,Chennai,,,4223.87,5.0,nan,,USA,,0
1984,Ravi,Female,38.0,Chennai,,2024-08-20,422.2479897978742,1.0,nan,9932210608,UK,,1
1986,Ravi,Unknown,41.0,Hyderabad,2024-11-25,,3637.5383421877277,5.0,user1985@mail.com,9708559496,Canada,,1
1986,Kiran,Male,56.0,Mumbai,,,3668.2294255043935,5.0,nan,,Australia,,1
C1989,Priya,Male,45.0,Ahmedabad,,,1083.2866944739562,5.0,nan,,Nan,,1
C1990,Priya,Male,43.0,Chennai,2020-09-19,,214.82,1.0,nan,,UK,,0
C1991,Amit,Male,47.0,Pune,,2021-01-15,3965.76981227289,5.0,nan,,India,,1
1992,Kiran,Female,41.0,Mumbai,,2025-07-28,200.06,5.0,nan,,Nan,,0
1994,Unknown,Male,44.0,Ahmedabad,,,2574.141191795927,2.0,user1993@mail.com,,Nan,,1
1995,Rahul,Female,45.0,Mumbai,2024-05-18,2024-07-19,3566.6450766944954,5.0,nan,,UK,62.0,1
C1997,Neha,Male,45.0,Unknown,2023-03-04,2025-02-04,1682.7395783780207,5.0,nan,,Australia,703.0,1
1998,Ravi,Male,41.0,Pune,2024-02-29,,2865.687995699608,5.0,nan,9223161985,USA,,1
1998,Amit,Female,38.0,Bangalore,2022-06-02,2024-08-21,1781.9681945639277,5.0,nan,9512726493,Nan,811.0,1
2000,Simran,Unknown,39.0,Hyderabad,2021-12-03,,5140.185497095484,5.0,nan,,UK,,1
C2003,Unknown,Female,41.0,Pune,,2023-12-11,453.9587709000725,5.0,nan,9250121436,USA,,1
2004,Pooja,Unknown,45.0,Bangalore,2023-08-30,,2682.782792970837,5.0,nan,,Nan,,1
C2007,Ravi,Male,38.0,Pune,,2022-01-19,3190.56541124548,5.0,nan,9165521731,Nan,,1
C2009,Neha,Male,43.0,Bangalore,2024-08-18,,5970.384902857109,5.0,nan,9893418072,USA,,1
2010,Ravi,Female,39.0,Kolkata,,2022-03-10,1736.7507232978992,1.0,nan,,Canada,,1
C2011,Rahul,Female,45.0,Ahmedabad,2023-06-13,2024-02-07,3998.134729706514,5.0,nan,,USA,239.0,1
2012,Ravi,Female,38.0,Kolkata,,,5112.463133796564,5.0,nan,9445498651,Nan,,1
C2014,Unknown,Male,39.0,Ahmedabad,2020-09-15,,4610.391114047679,3.0,nan,,Nan,,1
2014,Simran,Female,40.0,Ahmedabad,,2021-12-23,2291.640673645435,5.0,nan,,India,,1
2015,Ravi,Unknown,47.0,Chennai,,2021-09-03,2510.4666395789336,1.0,user2015@mail.com,,India,,1
2016,Sneha,Female,41.0,Kolkata,,,3924.2794186626966,5.0,nan,,Australia,,1
2018,Sneha,Male,42.0,Chennai,,,2368.057849576464,5.0,nan,,UK,,1
C2019,Ankit,Female,46.0,Unknown,2025-02-08,,232.5716959315464,5.0,nan,,Australia,,1
2021,Kiran,Unknown,41.0,Delhi,,2024-07-16,2098.641627734921,5.0,nan,9984586351,Canada,,1
2023,Priya,Male,26.0,Ahmedabad,,,1535.460491283568,1.0,user2022@mail.com,,Canada,,1
C2024,Unknown,Female,38.0,Ahmedabad,2021-12-18,,1266.2,5.0,nan,,Nan,,0
2025,Ravi,Female,66.0,Kolkata,,2022-08-19,5398.417177439235,5.0,nan,,Canada,,1
C2026,Unknown,Female,46.0,Unknown,,2025-04-23,2475.530193902667,5.0,nan,,USA,,1
2027,Unknown,Female,44.0,Chennai,2023-10-30,2025-06-29,1996.9753371179295,1.0,nan,,Australia,608.0,1
2029,Ravi,Male,38.0,Delhi,,2021-09-29,2087.7814608854624,5.0,nan,,Canada,,1
2031,Kiran,Unknown,49.0,Chennai,,,2403.059042264071,5.0,nan,9976501513,Australia,,1
2031,Unknown,Unknown,41.0,Delhi,,,1725.4022387658542,1.0,nan,,Nan,,1
C2033,Pooja,Male,40.0,Delhi,,2021-06-26,2403.668574500961,4.0,nan,9526449572,UK,,1
2034,Pooja,Male,38.0,Chennai,2024-09-27,2022-03-26,2938.28,5.0,nan,,India,-916.0,0
2035,Sneha,Female,47.0,Hyderabad,,,1402.3078051796022,3.0,user2034@mail.com,,USA,,1
2036,Kiran,Female,39.0,Bangalore,,,4743.659922864905,5.0,nan,,Australia,,1
2037,Ravi,Male,45.0,Chennai,2023-06-01,,2409.02,5.0,user2036@mail.com,,India,,0
2037,Unknown,Unknown,41.0,Bangalore,2021-06-05,2024-10-29,2055.380041491597,2.0,nan,,India,1242.0,1
2039,Sneha,Female,46.0,Mumbai,2022-06-13,2024-04-01,1905.16,2.0,nan,,Australia,658.0,0
2041,Unknown,Female,47.0,Unknown,,,4617.355269604904,4.0,nan,,USA,,1
2042,Sneha,Male,47.0,Bangalore,,,1886.0751346526586,5.0,nan,,Australia,,1
2043,Priya,Female,42.0,Chennai,,2024-02-06,2060.335529210707,5.0,nan,,Australia,,1
2045,Priya,Unknown,42.0,Delhi,,,3189.57,5.0,nan,9842316355,USA,,0
2047,Priya,Male,43.0,Kolkata,,,2144.343004684533,5.0,user2046@mail.com,,Nan,,1
C2048,Kiran,Unknown,41.0,Unknown,2024-02-05,,4000.901832598749,5.0,user2047@mail.com,9148811371,Canada,,1
2049,Ankit,Male,43.0,Hyderabad,2020-09-26,,5223.232976051664,5.0,user2048@mail.com,,Nan,,1
2050,Ankit,Male,62.0,Chennai,2022-10-30,,2398.0254827665717,5.0,nan,,India,,1
C2051,Simran,Male,39.0,Chennai,,2021-03-31,2289.597118638146,5.0,user2050@mail.com,9177754671,Australia,,1
2052,Unknown,Female,34.0,Hyderabad,,2021-04-18,4193.94,5.0,user2051@mail.com,,Australia,,0
C2053,Priya,Male,43.0,Bangalore,2023-05-02,,3827.3640672189013,5.0,user2052@mail.com,,Canada,,1
2053,Rahul,Male,46.0,Unknown,,,1004.5365953151033,5.0,nan,,Australia,,1
2055,Sneha,Male,40.0,Delhi,,,2414.3127196644873,5.0,nan,,India,,1
C2058,Amit,Male,45.0,Hyderabad,2024-10-13,,3271.374179495047,5.0,nan,9594372672,Nan,,1
2059,Neha,Female,39.0,Chennai,2023-05-30,2025-02-26,1859.0974290881306,2.0,nan,,USA,638.0,1
C2061,Neha,Female,40.0,Chennai,,2022-06-29,2505.827599865677,5.0,nan,,Nan,,1
2062,Sneha,Unknown,18.0,Bangalore,,,3892.278653287255,1.0,nan,,UK,,1
2065,Priya,Male,42.0,Ahmedabad,,,3195.7843800991614,5.0,nan,9908101150,UK,,1
2067,Priya,Male,63.0,Hyderabad,,2024-04-14,2185.960969862224,5.0,nan,,Nan,,1
2069,Amit,Unknown,38.0,Kolkata,,,1640.9994897866948,5.0,nan,9121405051,Canada,,1
2069,Kiran,Male,45.0,Kolkata,2020-12-04,2023-02-24,3060.3658468910417,5.0,nan,,UK,812.0,1
2071,Ravi,Male,41.0,Delhi,2023-03-26,,1825.91,5.0,user2070@mail.com,9395831775,Nan,,0
2072,Kiran,Male,41.0,Chennai,,2023-02-23,1442.4033468330254,5.0,nan,,USA,,1
2073,Kiran,Male,39.0,Ahmedabad,2020-10-12,,3163.33,5.0,user2072@mail.com,,Canada,,0
2074,Simran,Male,46.0,Ahmedabad,2023-08-11,2023-07-21,2316.9724814526694,2.0,nan,,Nan,-21.0,1
2075,Kiran,Female,38.0,Unknown,2025-12-22,2024-05-28,3803.61,5.0,user2074@mail.com,9781341192,Canada,-573.0,0
2078,Unknown,Male,36.0,Mumbai,2025-08-09,2025-12-18,3846.42,4.0,nan,9688472194,Canada,131.0,0
2080,Unknown,Female,46.0,Pune,2020-12-11,,2028.3225005044278,5.0,nan,9599969712,Nan,,1
2082,Priya,Female,38.0,Pune,,,493.7802653654926,5.0,nan,9512217429,Canada,,1
2083,Unknown,Unknown,49.0,Hyderabad,2025-09-23,,4232.11,5.0,nan,,India,,0
2084,Priya,Male,46.0,Ahmedabad,,,2589.623607422445,5.0,nan,,Nan,,1
C2086,Unknown,Male,22.0,Delhi,2025-11-23,,3502.091597098496,5.0,nan,,Canada,,1
C2087,Unknown,Male,40.0,Mumbai,2021-10-14,,1486.4314083713537,5.0,user2086@mail.com,9663951811,India,,1
2087,Sneha,Male,47.0,Unknown,2023-10-16,,1532.7654967684716,5.0,nan,,USA,,1
2088,Simran,Female,45.0,Ahmedabad,2021-05-07,2024-03-26,2152.34,5.0,nan,,UK,1054.0,0
C2090,Rahul,Female,40.0,Pune,,,3111.8797440411377,5.0,nan,,Nan,,1
2090,Kiran,Female,44.0,Delhi,,,3424.501565367403,2.0,nan,9833392827,Australia,,1
2092,Simran,Female,47.0,Kolkata,2025-12-04,,2117.4605716578385,5.0,nan,,Australia,,1
C2093,Kiran,Male,33.0,Bangalore,,2020-08-14,3965.35,5.0,user2092@mail.com,,Canada,,0
2094,Unknown,Male,42.0,Unknown,2023-07-02,2025-03-02,2247.6619540765537,5.0,user2093@mail.com,,Nan,609.0,1
2095,Ravi,Unknown,47.0,Chennai,2025-08-27,,2710.52644043037,1.0,user2094@mail.com,,Canada,,1
2096,Ankit,Male,46.0,Mumbai,,,689.4824553818974,2.0,nan,,USA,,1
2097,Ravi,Unknown,38.0,Ahmedabad,2024-07-15,2024-07-03,2545.399462370288,2.0,user2096@mail.com,,Australia,-12.0,1
C2099,Priya,Male,46.0,Bangalore,,,2538.024172740775,5.0,nan,,USA,,1
2099,Unknown,Male,45.0,Delhi,2022-12-26,2021-12-07,2344.9360861913606,5.0,nan,,USA,-384.0,1
2102,Unknown,Female,42.0,Ahmedabad,2021-09-05,,3280.765900945208,5.0,nan,,UK,,1
2102,Neha,Female,43.0,Delhi,2023-03-08,,2307.781906229627,5.0,nan,,USA,,1
2104,Priya,Unknown,45.0,Ahmedabad,2024-01-28,,2166.6520116788815,5.0,nan,,Australia,,1
C2105,Unknown,Female,47.0,Kolkata,2021-07-14,,4217.96,5.0,nan,,Canada,,0
2105,Kiran,Unknown,62.0,Delhi,2022-03-08,,4025.79,1.0,user2105@mail.com,,UK,,0
2107,Unknown,Unknown,46.0,Delhi,,2020-12-31,2768.12,4.0,nan,,Nan,,0
C2109,Unknown,Female,46.0,Pune,,,1667.7271216961094,4.0,nan,,USA,,1
2109,Unknown,Unknown,39.0,Mumbai,2021-04-12,,1998.1114752221292,5.0,nan,,India,,1
2110,Simran,Unknown,38.0,Unknown,,,4932.576639713031,4.0,nan,9778968106,India,,1
2113,Priya,Male,43.0,Unknown,,,2701.2761925991786,5.0,user2112@mail.com,,UK,,1
2114,Kiran,Unknown,67.0,Hyderabad,,,454.54,5.0,nan,,Australia,,0
2116,Priya,Female,65.0,Pune,2020-11-23,2025-02-07,2281.3647713255405,5.0,nan,,Nan,1537.0,1
2117,Unknown,Unknown,45.0,Hyderabad,,,2288.018998885246,1.0,nan,,UK,,1
2118,Ravi,Unknown,46.0,Ahmedabad,2021-07-05,2025-09-11,1257.0865554659295,5.0,nan,,USA,1529.0,1
2119,Rahul,Male,51.0,Mumbai,2022-08-08,,5871.86546231676,5.0,nan,,India,,1
2121,Ravi,Female,45.0,Kolkata,2022-10-18,,4736.7,5.0,nan,,Nan,,0
2122,Pooja,Unknown,31.0,Pune,,,3402.62,5.0,user2121@mail.com,,UK,,0
2122,Ravi,Unknown,42.0,Unknown,2025-04-25,2022-04-16,4159.05,5.0,nan,9475744339,Canada,-1105.0,0
2124,Ankit,Unknown,38.0,Unknown,,,3377.29834698445,5.0,user2124@mail.com,,Australia,,1
C2126,Rahul,Female,42.0,Unknown,,,1197.326784080089,2.0,nan,9866272890,UK,,1
2129,Neha,Unknown,44.0,Ahmedabad,2021-06-17,,3895.969721589278,5.0,user2128@mail.com,,USA,,1
C2130,Amit,Unknown,44.0,Bangalore,,,1739.5191727698261,5.0,nan,,UK,,1
C2131,Sneha,Unknown,40.0,Delhi,,2022-09-26,957.339406746539,5.0,nan,,Australia,,1
2132,Unknown,Male,44.0,Kolkata,2024-02-07,2022-10-02,4024.76,5.0,user2131@mail.com,,India,-493.0,0
2133,Pooja,Unknown,42.0,Hyderabad,,,1937.445640536293,5.0,nan,,Australia,,1
2134,Ravi,Unknown,45.0,Mumbai,,,1452.1131037516732,3.0,user2133@mail.com,,India,,1
2135,Amit,Unknown,40.0,Ahmedabad,2025-11-14,,1708.39,5.0,nan,9565909300,India,,0
C2136,Sneha,Male,38.0,Hyderabad,2021-12-26,,2387.9937084150342,5.0,nan,,USA,,1
2137,Unknown,Unknown,42.0,Unknown,2024-11-25,,1999.674801101743,5.0,nan,,USA,,1
C2138,Priya,Unknown,33.0,Ahmedabad,,,4687.499586751939,5.0,nan,,Australia,,1
2140,Pooja,Female,43.0,Hyderabad,,,2518.943616194772,3.0,user2139@mail.com,,India,,1
2140,Priya,Unknown,43.0,Unknown,2020-12-05,2024-09-01,2320.7840222509412,3.0,nan,,India,1366.0,1
2142,Neha,Male,42.0,Bangalore,,,1465.2456425791265,5.0,nan,,India,,1
2144,Neha,Male,39.0,Bangalore,2025-01-29,,1502.6990534878666,5.0,nan,,Nan,,1
C2145,Kiran,Male,38.0,Pune,2024-07-11,,2717.21,5.0,user2144@mail.com,,Australia,,0
2145,Amit,Unknown,31.0,Pune,,2022-09-04,727.68,5.0,nan,9894376913,Canada,,0
2148,Ankit,Female,41.0,Ahmedabad,,,3072.840182372497,5.0,nan,9411773335,Nan,,1
2148,Ravi,Male,44.0,Hyderabad,2025-11-17,,1714.0275810002736,2.0,nan,,UK,,1
C2150,Pooja,Female,40.0,Unknown,2023-10-11,,995.1273268601396,5.0,nan,9462975430,Nan,,1
2150,Rahul,Unknown,42.0,Mumbai,,,2217.9142446363203,5.0,nan,,USA,,1
2152,Unknown,Female,45.0,Kolkata,2023-07-07,,3034.1180992432055,5.0,nan,,USA,,1
2153,Ravi,Female,46.0,Chennai,,,4508.477903265371,2.0,nan,,India,,1
C2154,Unknown,Female,42.0,Kolkata,2022-03-25,,1236.6096123955326,5.0,nan,9693926697,Canada,,1
2155,Ankit,Male,44.0,Unknown,2024-05-15,2020-10-30,2713.68,4.0,nan,,Canada,-1293.0,0
C2156,Ravi,Male,55.0,Bangalore,2025-06-24,,498.02228157516197,5.0,nan,9923455122,Canada,,1
2156,Unknown,Male,47.0,Pune,2022-07-14,,6462.055707380234,5.0,user2156@mail.com,,Australia,,1
2159,Simran,Male,40.0,Kolkata,2024-08-17,,3152.667783749257,5.0,nan,,USA,,1
2161,Amit,Unknown,41.0,Mumbai,2021-04-12,,4057.02,5.0,nan,,India,,0
C2162,Kiran,Female,39.0,Pune,2022-12-20,,3752.398095048384,5.0,nan,9518752976,Canada,,1
2163,Ankit,Male,40.0,Pune,2025-04-18,,2754.497590095505,5.0,nan,,UK,,1
2165,Unknown,Female,38.0,Hyderabad,,,1021.2010049929304,5.0,nan,,Australia,,1
2165,Rahul,Female,38.0,Unknown,2021-02-26,2023-02-11,3568.6,1.0,user2165@mail.com,9816607508,Canada,715.0,0
2167,Ravi,Unknown,42.0,Hyderabad,,,721.1001367174804,5.0,user2166@mail.com,,UK,,1
2167,Kiran,Female,40.0,Kolkata,,,2421.13,5.0,nan,,Nan,,0
2169,Rahul,Unknown,57.0,Bangalore,,,532.7523573675535,3.0,nan,,Nan,,1
2169,Amit,Unknown,45.0,Hyderabad,,2024-08-06,2460.4444313792924,5.0,user2169@mail.com,,UK,,1
C2171,Unknown,Female,47.0,Mumbai,2024-07-08,,871.3997071340793,5.0,nan,9849145445,UK,,1
2171,Ravi,Male,42.0,Kolkata,,2022-10-02,3794.672305409965,5.0,user2171@mail.com,,India,,1
C2173,Rahul,Male,42.0,Unknown,2025-06-30,,607.897959693455,5.0,nan,9477494869,Canada,,1
C2174,Sneha,Female,41.0,Ahmedabad,,,3447.3,5.0,user2173@mail.com,,USA,,0
2175,Simran,Female,40.0,Bangalore,,,4581.032648023473,3.0,nan,,Nan,,1
2176,Pooja,Female,41.0,Hyderabad,2021-02-20,,433.5606136375595,5.0,user2176@mail.com,,Australia,,1
2178,Priya,Male,41.0,Kolkata,,,1953.38,5.0,nan,,USA,,0
C2180,Ravi,Female,44.0,Delhi,,2024-12-13,4748.44,5.0,nan,9724323888,USA,,0
2181,Neha,Male,40.0,Mumbai,2022-12-13,,673.509916559896,5.0,user2181@mail.com,,Nan,,1
2183,Rahul,Female,46.0,Mumbai,2022-06-28,,3416.36,5.0,nan,,Nan,,0
C2184,Kiran,Female,38.0,Delhi,,,3209.6680772383047,5.0,user2183@mail.com,,Canada,,1
C2185,Kiran,Male,45.0,Ahmedabad,,,480.78595934318037,5.0,nan,,USA,,1
2186,Simran,Male,31.0,Ahmedabad,2021-08-08,,350.67004917367194,4.0,user2185@mail.com,,India,,1
C2189,Simran,Male,64.0,Pune,2022-08-21,,2369.82270640842,1.0,nan,,Nan,,1
2189,Pooja,Male,42.0,Chennai,,,929.4260662138722,5.0,nan,,Australia,,1
2191,Simran,Male,46.0,Hyderabad,2025-09-29,,3682.407753337221,5.0,nan,,USA,,1
C2192,Sneha,Female,45.0,Chennai,,,3526.962224186133,5.0,nan,,Australia,,1
2193,Neha,Female,41.0,Chennai,2025-02-11,,1855.8412503979443,2.0,nan,,UK,,1
2193,Amit,Male,43.0,Ahmedabad,2024-08-22,,4103.11706328289,1.0,nan,9113820720,Canada,,1
C2195,Ankit,Male,39.0,Pune,2021-08-12,,1184.072337162703,5.0,nan,9405654053,USA,,1
2196,Pooja,Unknown,44.0,Unknown,,,2229.51866061116,2.0,nan,,UK,,1
C2197,Ravi,Male,22.0,Kolkata,2023-11-22,,3212.237329341686,2.0,nan,,Nan,,1
2198,Priya,Male,41.0,Hyderabad,2025-12-13,,641.22,5.0,nan,9868681585,USA,,0
2201,Sneha,Female,38.0,Hyderabad,2023-05-25,2021-03-24,2290.37,5.0,nan,,Canada,-792.0,0
2207,Rahul,Male,60.0,Unknown,,2022-08-04,1950.61,5.0,nan,,Canada,,0
2208,Simran,Female,43.0,Pune,,,4454.4,5.0,nan,9681678942,USA,,0
2210,Unknown,Male,43.0,Kolkata,2021-01-11,2023-03-09,3906.1336102360347,5.0,nan,,Canada,787.0,1
2211,Neha,Female,42.0,Chennai,2024-04-21,,3255.34,5.0,nan,9325962103,Australia,,0
2213,Rahul,Female,19.0,Hyderabad,2020-12-26,,4419.918686708684,5.0,nan,9830757154,Canada,,1
2215,Priya,Male,70.0,Unknown,,,937.908762978313,5.0,nan,,India,,1
2216,Unknown,Unknown,47.0,Bangalore,2023-06-16,,1882.6065471901102,5.0,nan,,UK,,1
2217,Rahul,Female,38.0,Delhi,,2025-08-09,3721.4739537993155,5.0,user2216@mail.com,,India,,1
2218,Ankit,Female,45.0,Pune,2022-10-22,,4649.130023112676,5.0,user2217@mail.com,9770028339,Canada,,1
2219,Amit,Female,31.0,Kolkata,,,3902.5161492013813,5.0,user2219@mail.com,,USA,,1
2221,Unknown,Male,39.0,Unknown,2024-09-28,,1764.8672914867943,3.0,nan,9772735613,UK,,1
C2222,Amit,Unknown,64.0,Hyderabad,,,4559.727937963304,5.0,nan,,Nan,,1
2223,Priya,Male,46.0,Pune,,,3253.0435777588787,1.0,nan,,USA,,1
2224,Pooja,Unknown,43.0,Mumbai,,,4053.43,2.0,nan,,Canada,,0
C2225,Amit,Unknown,45.0,Chennai,2022-11-30,,2266.5942112716602,5.0,nan,,USA,,1
2226,Neha,Female,38.0,Bangalore,,,2874.1983165737643,5.0,user2225@mail.com,9222383833,India,,1
2226,Amit,Female,44.0,Unknown,2022-12-22,,3357.9697895404706,1.0,user2226@mail.com,9489344057,UK,,1
2229,Ankit,Female,46.0,Ahmedabad,2020-12-11,,3099.4601043666044,5.0,user2228@mail.com,,Nan,,1
2231,Neha,Female,46.0,Ahmedabad,,,5428.154699380943,5.0,nan,9760991847,India,,1
2232,Neha,Unknown,45.0,Unknown,2021-05-12,,2658.0960570426632,4.0,nan,,Nan,,1
2235,Amit,Female,39.0,Hyderabad,2021-01-24,2023-04-14,2977.037224479103,5.0,nan,,USA,810.0,1
2236,Ankit,Male,42.0,Delhi,2021-06-04,,2053.488450702281,2.0,user2235@mail.com,9647499715,UK,,1
2237,Ankit,Unknown,40.0,Unknown,,,581.28,5.0,nan,,Canada,,0
C2238,Neha,Male,62.0,Hyderabad,,2023-12-01,2365.843762923454,5.0,user2237@mail.com,,Nan,,1
2239,Amit,Male,36.0,Delhi,2024-07-16,,3940.6584305482183,5.0,user2238@mail.com,,Nan,,1
2241,Ravi,Unknown,41.0,Delhi,,,2129.12,2.0,user2240@mail.com,,Nan,,0
C2242,Sneha,Female,40.0,Chennai,2022-03-09,,2232.67,5.0,user2241@mail.com,,Nan,,0
2245,Neha,Male,39.0,Chennai,,2023-08-30,3922.47591901196,4.0,nan,9634317681,USA,,1
2245,Amit,Female,42.0,Mumbai,,,919.3772650508008,5.0,nan,,Canada,,1
2247,Priya,Unknown,46.0,Unknown,2021-07-27,2022-07-10,3518.6136924493558,5.0,nan,,Australia,348.0,1
C2248,Kiran,Male,41.0,Pune,2022-12-07,2022-10-09,1133.2244724852012,5.0,nan,,USA,-59.0,1
2250,Sneha,Unknown,45.0,Chennai,,2023-06-14,4183.316257350985,5.0,nan,,Australia,,1
2251,Kiran,Unknown,45.0,Bangalore,,,2098.822479789193,5.0,nan,,UK,,1
2253,Pooja,Female,42.0,Kolkata,2025-12-30,,1282.421547559718,5.0,user2252@mail.com,,UK,,1
2254,Simran,Female,39.0,Mumbai,,,71.28672148623536,4.0,nan,,India,,1
2256,Amit,Unknown,40.0,Chennai,,,1678.7180487558126,5.0,nan,,Nan,,1
2258,Neha,Male,41.0,Delhi,,,398.4339698482336,5.0,nan,9680981070,Nan,,1
2259,Ravi,Male,67.0,Mumbai,,2022-06-29,5873.371258537429,5.0,nan,9180667899,Canada,,1
2259,Ravi,Male,42.0,Ahmedabad,,,559.06,5.0,nan,9930808839,Australia,,0
C2262,Ravi,Unknown,29.0,Delhi,,,6058.441195780073,5.0,nan,9434947271,UK,,1
2264,Simran,Female,44.0,Pune,2023-10-18,,246.48,4.0,user2263@mail.com,9586746264,USA,,0
2265,Unknown,Male,42.0,Delhi,2021-02-12,,1350.931262020199,5.0,nan,,Australia,,1
C2266,Pooja,Male,43.0,Mumbai,2025-03-16,,34.69522944245864,5.0,nan,9289679442,Australia,,1
C2269,Rahul,Unknown,39.0,Hyderabad,2025-01-23,,1016.2160646151319,5.0,user2268@mail.com,,Canada,,1
2270,Neha,Male,38.0,Mumbai,,2021-09-01,1056.04,5.0,nan,,UK,,0
2272,Priya,Unknown,46.0,Mumbai,2024-04-28,,458.0748813665998,5.0,nan,9931359571,India,,1
2273,Ravi,Female,39.0,Bangalore,,2022-07-07,965.5867766237732,5.0,user2272@mail.com,9284787277,Nan,,1
2274,Unknown,Male,43.0,Delhi,2022-11-25,,5212.427671156607,5.0,nan,,Canada,,1
C2278,Rahul,Male,58.0,Pune,,,946.29,5.0,user2277@mail.com,,Australia,,0
C2279,Priya,Unknown,47.0,Mumbai,,2024-02-21,4024.151126509928,5.0,nan,,UK,,1
2280,Simran,Unknown,44.0,Hyderabad,,2025-04-18,4562.7,5.0,nan,,Canada,,0
